Symbol,Change_2d,Change_5d,Change_10d,Change_30d,Change_60d,Change_180d,MTD Change,YTD Change
MET,0.009305333,,0.098534145,0.059018548,0.016423281,-0.041694035,-0.089696024,-0.035743406
META,-0.012745425,,0.103168163,0.18439517,0.016757133,-0.135398868,-0.093519888,0.034499858
MFC,-0.002097883,,0.08951047,0.04440561,0.04160841,-0.018181834,-0.082156594,-0.068707221
MFG,0.020332742,,0.042513868,0.00924218,-0.107208861,-0.251386265,-0.040780146,0.106339467
MGA,0.03803308,,-0.01032331,0.057864634,0.073892891,0.080328961,0.010430993,-0.119167251
MGEE,-0.000756999,,-0.007461906,-0.036038101,-0.050457714,-0.029249862,0.007518004,-0.010972935
MGM,0.019175406,,0.110897964,0.098114401,0.018536271,0.166826374,-0.099827318,-0.09696971
MGRC,-0.009545296,,0.098604202,0.091850488,-0.00058342,-0.092264557,-0.089754073,-0.002906021
MGY,0.03409094,,0.023164367,0.030004646,0.080375824,0.030240313,-0.022639927,-0.015011827
MHK,0.028794931,,0.045058655,0.043992221,0.049502309,0.391308281,-0.04311591,-0.05548561
MHO,0.011933825,,-0.015631571,-0.016051736,0.043196903,0.399193281,0.015879797,-0.105001876
MIDD,0.01385583,,0.065992174,0.065025433,-0.133208729,-0.144164435,-0.061906809,0.14558879
MIR,-0.046577265,,0.095977392,0.150317512,0.121383222,-0.298518029,-0.08757242,-0.187965647
MKC,0.012142368,,-0.006852605,-0.078264031,-0.141740814,-0.004124257,0.006899887,0.091028366
MKC,0.012142368,,-0.006852605,-0.078264031,-0.141740814,-0.004124257,0.006899887,0.091028366
MKC,0.012142368,,-0.006852605,-0.078264031,-0.141740814,-0.004124257,0.006899887,0.091028366
MKC,0.012142368,,-0.006852605,-0.078264031,-0.141740814,-0.004124257,0.006899887,0.091028366
MKL,0.00475618,,0.058195706,0.089496539,-0.09138474,-0.147517134,-0.054995221,0.058439493
MKSI,0.000760522,,0.163899105,0.427293581,0.379607496,0.412062741,-0.140818997,-0.242660037
MKTX,0.012430942,,-0.081777543,-0.069195438,0.022177133,0.216495727,0.089060709,-0.067486302
MLCO,-0.0127504,,0.012750487,-0.032786855,-0.010928952,0.04007291,-0.012589959,-0.051813505
MLI,-0.014263052,,-0.022552706,-0.019992678,-0.046568326,-0.145654379,0.023073066,0.03364413
MLKN,0.026526562,,0.076076101,0.099829656,0.062622992,0.330531115,-0.070697696,-0.107673061
MLM,0.008010166,,0.038629664,0.141452039,0.093598695,0.117857413,-0.037192914,-0.099379251
MLTX,-0.026232158,,0.106518189,0.16772649,0.227212416,0.355060867,-0.096264291,-0.30304708
MMC,0.013341344,,0.020290831,-0.02170648,-0.106289304,-0.021981663,-0.019887302,0.10154664
MMM,0.000542238,,0.051375913,0.009592333,-0.115047076,-0.106512227,-0.048865408,0.148561356
MMS,0.020705718,,-0.049285576,0.011807539,0.115020629,0.282858182,0.051840568,-0.077205421
MMSI,-0.013109765,,0.036991863,0.117073135,-0.022764206,-0.022764206,-0.035672279,0.01736973
MMYT,-0.052531859,,0.073611401,0.236002623,0.186816856,0.146442078,-0.068564288,-0.201460593
MNDY,-0.040194422,,0.222180957,0.344946778,-0.100280065,0.053166906,-0.181790557,0.031345586
MNR,-0.017705383,,0.051699752,0.110909487,0.168512159,0.093154597,-0.049158281,-0.151184647
MNSO,-0.023092419,,0.044678684,0.166666651,0.217369473,-0.226405633,-0.042767872,-0.166178293
MNST,0.009777312,,-0.010501503,-0.134347243,-0.099402461,-0.079666807,0.010612955,0.050799051
MO,0.014445402,,-0.039552932,-0.07411868,-0.125193506,-0.123831696,0.041181793,0.112067327
MOD,-0.03496944,,0.056075907,0.23354561,0.484076462,0.387161235,-0.053098368,-0.309324597
MODG,0.054673711,,0.151675507,0.28747797,0.488536061,0.798941741,-0.131699863,-0.278625957
MOH,0.02604597,,-0.072934955,-0.118192126,-0.119238974,0.102798605,0.078672964,0.115993854
MORN,-0.006750283,,0.102977918,0.141476011,0.110712729,0.089156222,-0.093363536,-0.154234823
MOS,0.000804447,,-0.046584342,0.093319063,-0.010313109,0.043599257,0.048860475,0.020697437
MP,0.017076212,,0,0.062890471,-0.17742608,-0.425239481,0,0.539102541
MPC,0.011431066,,0.114756468,0.13494684,0.049999377,0.200355872,-0.102943083,-0.028707283
MPLX,-0.003047036,,0.026661618,0.020186658,-0.096165608,-0.198241636,-0.025969236,0.117724795
MPW,0.029824576,,0.02133244,-0.170816544,-0.336999444,0.081229213,-0.020886872,0.462472752
MPWR,0.019707288,,0.071289622,0.236714325,0.03660911,0.59721996,-0.066545611,-0.036082535
MQ,-0.007692361,,0.071794802,-0.023076962,-0.058974362,0.307692251,-0.066985585,0.029023782
MRK,0.005278159,,-0.026179703,-0.087934145,0.04771452,0.205278626,0.026883505,-0.04774829
MRNA,0.065165903,,-0.08293837,-0.055983341,0.251481105,1.022511913,0.090439255,-0.188071264
MRUS,-0.017444342,,-0.01029848,-0.145859651,-0.078394351,0.053804066,0.010405642,0.131510171
MRVL,-0.022185905,,0.367182768,0.679571127,0.702203595,0.107513794,-0.268568897,-0.39163326
MS,-0.003123871,,0.188057832,0.225544417,0.094555463,-0.135710816,-0.158290133,-0.102883298
MSA,0.019676002,,0.073653805,0.086972695,0.021983084,0.150125687,-0.068601075,-0.077349799
MSCI,0.006682523,,0.090065055,0.073700192,0.059438862,0.031315052,-0.08262356,-0.094299845
MSFT,-0.000762278,,0.043474773,0.081338147,0.098992298,0.127269968,-0.041663464,-0.095580385
MSGE,-0.055572685,,0.066069757,0.161160893,0.059277617,0.243902491,-0.061975079,-0.090168517
MSGS,0.010812244,,0.084900146,0.109134517,0.12980024,0.090705719,-0.078256185,-0.168069806
MSI,0.009569384,,0.069195807,0.170087186,0.10572462,0.070447477,-0.064717619,-0.109252967
MSM,0.028029107,,0.023824727,0.026372783,0.007417203,-0.007385029,-0.023270318,0.061878828
MSTR,-0.081814315,,-0.019801235,0.284086112,0.258336883,-0.457116531,0.020201244,-0.100234788
MT,-0.018403058,,-0.134747393,-0.122894584,-0.311915205,-0.297943252,0.155731854,0.386078795
MTB,0.015072746,,0.112169172,0.145873027,0.089139249,-0.026337702,-0.100856214,-0.083113453
MTCH,0.021364737,,0.011160665,0.072385217,-0.017538301,0.110216649,-0.01103748,-0.035665148
MTD,0.04120915,,0.023769819,0.078283696,-0.02588548,0.112526854,-0.023217933,0.015927358
MTDR,-0.04212765,,0.113617025,0.253335425,0.295423467,0.049637247,-0.102025222,-0.159583392
MTG,0.018412981,,0.07891281,0.090675824,-0.001776569,0.095374709,-0.073141044,-0.032866424
MTH,0.004431339,,-0.026856452,0.000537141,-0.007251254,0.34447397,0.027597626,-0.031725424
MTN,-0.071575363,,-0.038870709,0.00272033,0.084572637,0.061768763,0.040442748,-0.117524669
MTRN,0.002117651,,0.074823537,0.183751634,0.103268253,0.239339043,-0.069614717,-0.139252011
MTSI,-0.040126851,,0.145942765,0.216189435,0.316556073,0.005152052,-0.127356069,-0.223077535
MTX,-0.007741502,,0.023373526,0.076554621,0.069567881,0.080797301,-0.022839682,-0.117305339
MTZ,-0.050755635,,0.140822879,0.260592308,0.263213109,-0.019131671,-0.123439739,-0.159174367
MU,-0.022122416,,0.051431713,0.077259933,0.115552981,0.021888522,-0.048915885,0.058103602
MUFG,-0.003134793,,-0.002351151,-0.028996856,-0.076018828,-0.187304099,0.002356692,0.088737196
MUR,0.015841569,,0.049108902,0.097332492,0.30090468,0.325356059,-0.046810109,-0.155857146
MUSA,-0.004077197,,0.001665028,0.042678879,0.04329723,0.135929084,-0.00166226,-0.065322012
MWA,0.014328777,,-0.028657625,0.014328777,-0.18563709,-0.241540887,0.029503114,0.181564387
MXL,-0.020100484,,0.223618105,0.388609758,0.727805686,0.20100508,-0.18275155,-0.396360002
MYGN,-0.063414597,,0.046829224,0.214634128,0.446829261,1.691707332,-0.044734349,-0.252370535
MYRG,-0.068329516,,0.077814865,0.289741835,0.255577077,-0.137625137,-0.072196875,-0.234657543
NABL,-0.028089861,,0.40870785,0.403089878,0.278089962,0.757022532,-0.290129604,-0.237687391
NAMS,0.021416158,,-0.082167799,-0.158216742,0.090472101,-0.302447525,0.08952377,-0.109727686
NAVI,0.050604236,,0.06831175,0.010080928,-0.033218912,0.164963979,-0.063943648,0.007898156
NBIX,0.03404217,,0.107256108,0.108095469,0.314120428,0.140179058,-0.096866576,-0.214505486
NCLH,-0.001598332,,0.210442129,0.411294572,0.374001081,0.029834814,-0.173855589,-0.27050133
NCNO,0.019332134,,0.100527192,0.158523663,0.143760986,0.033040373,-0.091344578,-0.152769529
NDAQ,0.007746542,,0.145109942,0.123391867,0.049661036,0.006839437,-0.126721406,-0.064933344
NDSN,0.03101791,,0.020775685,0.052376141,-0.028590843,0.217762798,-0.020352841,-0.011752912
NE,0.008200282,,0.093671233,0.344075567,0.37701244,0.417861065,-0.085648438,-0.245805577
NEE,0.028772186,,-0.052141033,-0.066184251,-0.097266795,0.126560661,0.055009273,0.041149128
NEM,-0.024182388,,-0.019180847,0.063698858,-0.104807977,0.222410917,0.019555946,0.173502817
NEO,-0.164522054,,-0.081801501,0.241727949,0.357536793,0.50735289,0.089089125,-0.3398058
NEOG,0.00910002,,0.016177942,0.053589455,0.249747141,0.630940202,-0.015920383,-0.185337721
NET,-0.028816516,,0.210127454,0.436578712,-0.062047114,-0.345465174,-0.173640763,0.115063144
NEU,-0.002635763,,0.036318652,-0.043244284,-0.122152967,0.003670896,-0.035045835,0.041222732
NFE,-0.030237654,,0.07991358,0.341252675,0.565874691,0.271058333,-0.073999977,-0.387566118
NFG,0.001482688,,0.01361362,-0.028844849,-0.156624914,-0.201599982,-0.013430779,0.222643409
NFLX,-0.031750624,,0.095475393,0.148028157,-0.064138057,-0.221249004,-0.087154302,0.004240865
NGG,-0.001767078,,-0.001927694,-0.012208808,-0.098313236,0.09999875,0.001931417,0.047627094
NHI,0.010493381,,-0.023303341,-0.087898572,-0.097574221,0.131649689,0.023859343,0.058874373
NI,-0.007727956,,0.05126228,-0.018289518,-0.078837372,-0.135772172,-0.048762598,0.064026579
